,Görüş,Clean,kelimeler2,sonuçlar,label,binary_sonuçlar
882,Kargo çok hızlı geldi.,kargo çok hızlı geldi .,çok,1.0,0,1
883,Bazı kanallar çıkmıyor,bazı kanallar çıkmıyor,,0.0,0,-1
884,"Ürünün ambalajında TOSHIBA yazıyor ama flash bellekler aslında TOSNIBA
markalı. Bilgisayara taktığınızda öyle yazıyor. Yani orijinal Toshiba
değil. Sahte ürün. Önüne geçilmeli.",ürünün ambalajında toshiba yazıyor ama flash bellekler aslında Toshiba markalı . bilgisayara taktığınızda öyle yazıyor . yani orijinal toshiba değil . sahte ürün . önüne geçilmeli .,"aslında, öyle, orijinal, sahte",0.025517056137523447,0,1
885,Siparis ettigim urun hasarli geldi..,sipariş ettiğim ürün hasarlı geldi . .,,0.0,0,-1
886,"gelen ürünle bu ürün aynı olmuyor..ses açma kapama yeri farklı, ayrıca kutusunda usb diyor içinde çift jak var.","gelen ürünle bu ürün aynı olmuyor . . ses açma kapama yeri farklı , ayrıca kutusunda usb diyor içinde çift jak var .","aynı, ayrıca, çift",0.14814814814814817,0,1
887,Everest değil direk VRBox geldi. Kargo yavaş. Merak eden alsın ama çokta bişey beklemesin bu fiyata bu kadar.,everest değil direk vrbox geldi . kargo yavaş . merak eden alsın ama çokta bir şey beklemesin bu fiyata bu kadar .,"yavaş, çok",0.9315068493150684,0,1
888,ürün cekim güçü zayıf beklentiyi karşılamıyor  ses deseberi bi hayli yüksek,ürün çekim gücü zayıf beklentiyi karşılamıyor ses deseberi bir hayli yüksek,"zayıf, hayli, yüksek",-0.033634762885367285,0,0
889,URUN KAPAKSIZ GELDI.,ürün kapaksız geldi .,,0.0,0,-1
890,Izgarayı eziyete dönüştürmek istiyorsanız alın,ızgarayı eziyete dönüştürmek istiyorsanız alın,,0.0,0,-1
891,15 gündür ürün gelmedi. Bilgi veren de yok iletişim saglanamadı deniliyor,15 gündür ürün gelmedi . bilgi veren de yok iletişim sağlanamadı deniyor,yok,-1.0,0,0
892,Henüz ürünü almadığım için bir şey diyemem,henüz ürünü almadığım için bir şey diyemem,henüz,-0.07534246575342463,0,0
893,hic begenmedim magaza iletisimi iii deegil,hiç beğenmedim mağaza iletişimi ııı değil,hiç,-0.7123287671232876,0,0
894,"Ürünü hiç kullanamadık, şarj olmuyor.","ürünü hiç kullanamadık , şarj olmuyor .",hiç,-0.7123287671232876,0,0
895,Sıvı ve sıvıya yakın kıvamda işe yarar ama bunun dışında kesinlikle dişlileri sıyırıyor ve elden çıkıyor...,sıvı ve sıvıya yakın kıvamda işe yarar ama bunun dışında kesinlikle dişlileri sıyırıyor ve elden çıkıyor ...,"yakın, kesin",0.12200435729847495,0,1
896,Ürün fena değil,ürün fena değil,fena,0.010893246187363835,0,1
897,"ne hikmetse garanti süresi 15 gün önce doldu ve bozuldu. su akıtmaya, buhar vermemeye, ısıtmamaya başladı.","ne hikmetse garanti süresi 15 gün önce doldu ve bozuldu . su akıtmaya , buhar vermemeye , ısıtmamaya başladı .","ne, önce",0.1633986928104575,0,1
898,"ustundeki etikette aktarim hizi daha yuksek oldugu beyan edilmesine karsin tam performans kullanamadim,soyledigi performansi sunmadi ya da ben sunduramadim. onun haricinde disi pek aferim degil korunakli ve saglamlik acisindan,surekli elime kiyafetime falan takildi anahtarlikla beraber kullanmaya musait degil.Ayrica saglam oldugunu da dusunmuyorum isklet acisindan.Giris yerinin kullandikca yumsadigini dusunmuyorum hala sert,yani usb girisini bilgisayara taktiginizd hala tas gibi oyle kasa ustunde takiliyken egilerek bukulme gibi bir durum soz konusu oldugunu sanmiyorum. depolama olarak adam akilli 32 gb sa 32 gb a yakin bir depolama imkani veriyor diger usbler gibi 32 diye aliyosun 30gb lik alan ile idare et demiyor. Fiyati tum bu seylere katlanilir kiliyordu aldigimda cok goze batmiyor.Bunu 1 2 yil once aldim degerlendrmesini simdi yapiyorum. o zamanlar en ucuz dual driverlardan bu vardi. Simdi piyasada neler vardir bilemiyorum.Type-C ler cok pahaliydi. ama simdi de soyle bir sorun var hersey type c ye donmeye basladi ona gore hesap kitap yapmanizi oneririm","üstündeki etikette aktarım hızı daha yüksek olduğu beyan edilmesine karşın tam performans kullanamadım , söylediği performansı sunmadı ya da ben sunduramadım . onun haricinde dışı pek aferim değil korunaklı ve sağlamlık açısından , sürekli elime kıyafetime falan takıldı anahtarlıkla beraber kullanmaya müsait değil . ayrıca sağlam olduğunu da düşünmüyorum iskelet açısından . giriş yerinin kullandıkça yumuşadığını düşünmüyorum hala sert , yani usb girişini bilgisayara taktiğinizi hala taş gibi öyle kasa üstünde takılıyken eğilerek bükülme gibi bir durum söz konusu olduğunu sanmıyorum . depolama olarak adam akıllı 32 gb şa 32 gb a yakın bir depolama imkanı veriyor diğer usbler gibi 32 diye alıyorsun 30gb lik alan ile idare et demiyor . fiyatı tüm bu şeylere katlanır kılıyordu aldığımda çok göze batmıyor . bunu 1 2 yıl önce aldım değerlendirmesini şimdi yapıyorum . o zamanlar en ucuz dual driverlardan bu vardır . şimdi piyasada neler vardır bilemiyorum . type-c ileri çok pahalıydı . ama şimdi de şöyle bir sorun var herşey type c ye dönmeye başladı ona göre hesap kitap yapmanızı öneririm","daha, yüksek, tam, pek, sağlam, sürekli, müsait, ayrıca, sağlam, hâlâ, sert, hâlâ, öyle, diğer, önce, şimdi, en, ucuz, var, şimdi, var, çok, pahalı, şimdi, şöyle, var",2.1265407228340347,0,1
899,Urunu hic begenmedim normal bir magzadan alin,ürünü hiç beğenmedim normal bir mağazadan alın,"hiç, normal",-0.6970782224609783,0,0
900,"İlgisiz satıcı kargo büyük ihtimalle telefonla dahi bilgi alamadığıö
kendisine geri döndü ürünü teslim alamadan sipariş tamamlandı.",ilgisiz satıcı kargo büyük ihtimalle telefonla dahi bilgi alamadıgio kendisine geri döndü ürünü teslim alamadan sipariş tamamlandı .,"büyük, geri",0.11982570806100218,0,1
901,"Arkadaşlar kesinlikle tavsiye etmiyorum... ghosting manyağı olursunuz, bin pişmanım çünkü ucuz bir monitör değil, 2800 e almıştım yaklaşık 3 ay önce, iyi bir ekran kartınız varsa ferrariye tüp taktırmış gibi hissediyorsunuz kendinizi sırf ghosting yüzünden... ghostingi dert etmemek için bu ürünün 1500-1900 TL bandında olması lazım 2000 TL hiç dahi haketmiyor, keza 2800 ü veren 3800 üde verir kavgada yumruk aranmaz, en kısa zamanda satacağım, kesinlikle önermiyorum üç beş fazla verin verdiğiniz paranın konforunu yaşayın, ama bu monitör için ödediğiniz paranın karşılığını alamazsınız... KESİNLİKLE ÖNERMİYORUM.....","arkadaşlar kesinlikle tavsiye etmiyorum ... ghoşting manyağı olursunuz , bin pişmanım çünkü ucuz bir monitör değil , 2800 e almıştım yaklaşık 3 ay önce , iyi bir ekran kartınız varsa ferrariye tüp taktırmış gibi hissediyorsunuz kendinizi sırf ghoşting yüzünden ... ghoştingi dert etmemek için bu ürünün 1500-1900 tl bandında olması lazım 2000 tl hiç dahi haketmiyor , keza 2800 u veren 3800 üde verir kavgada yumruk aranmaz , en kısa zamanda satacağım , kesinlikle önermiyorum üç beş fazla verin verdiğiniz paranın konforunu yaşayın , ama bu monitör için ödediğiniz paranın karşılığını alamazsınız ... kesinlikle önermiyorum ... . .","kesin, manyak, pişman, ucuz, yaklaşık, iyi, sırf, lazım, hiç, dâhi, keza, en, kısa, kesin, fazla, kesin",0.10832064941653977,0,1
902,indirimde ydi gercektn orta hâllice çok bişey beklemeyin,indirimdeydi gerçekten orta hallice çok bir şey beklemeyin,"gerçekten, hallice, çok",1.074074074074074,0,1
903,"Mağaza iletişimi kesinlikle berbat. Ürün rengi yanlış. Sipariş kontrolü
sağlamadan göndermişler. Paket özensiz gelen tost makinesinin kulpu
bozuk. Langur lungur sallanıyor. Ürün yanlış geldiği halde kendilerine
10 kez mesaj attım tarafım bir dönüş sağlayın diye. Hiç kimse aramadı
internette yazan iletişim numarasına ise hiç bir şekilde cevap
verilmedi. Kesinlikle ürün alınmaması gereken bir mağaza. İletişim
yönünden sıfır gönderdiğiniz mesajlara ise otomatik mesaj dönmekte.
Mesaj taslaklarını gönderip duruyorlar. Hediyelik aldığım üründe mağdur
ettiler. İlgi alaka sıfır ürün alacaklar için umarım yorumum yardımcı olur",mağaza iletişimi kesinlikle berbat . ürün rengi yanlış . sipariş kontrolü sağlamadan göndermişler . paket özensiz gelen tost makinesinin kulpu bozuk . langur lungur sallanıyor . ürün yanlış geldiği halde kendilerine 10 kez mesaj attım tarafım bir dönüş sağlayın diye . hiç kimse aramadı internette yazan iletişim numarasına ise hiç bir şekilde cevap verilmedi . kesinlikle ürün alınmaması gereken bir mağaza . iletişim yönünden sıfır gönderdiğiniz mesajlara ise otomatik mesaj dönmekte . mesaj taslaklarını gönderip duruyorlar . hediyelik aldığım üründe mağdur ettiler . ilgi alaka sıfır ürün alacaklar için umarım yorumum yardımcı olur,"kesin, berbat, yanlış, bozuk, ise, hiç, kesin, ise, otomatik, mağdur",-0.779657981914227,0,0
904,dokununca düşüyor. Çok uzun ve vantilatör gibi.,dokununca düşüyor . çok uzun ve vantilatör gibi .,"çok, uzun",1.0588235294117647,0,1
905,yazan model 2 kademeli ancak bana gönderilen makina tek kademeli yanlış ürün geldi.,yazan model 2 kademeli ancak bana gönderilen makina tek kademeli yanlış ürün geldi .,"tek, yanlış",-0.009669621273166853,0,0
906,Ürün görüntü olarak gayet güzel. Ürünün kırmızı rengini aldım. Daha aldığımın  5. ayında paslanmaya başladı üst kapak çevresinden. Daha sonra gövdeye yayılmaya başladı. Müşteri hizmetlerine sorunu ilettim. Kontrol edilip yenisiyle değiştirilmesi 30 gün sürmedi. Bu sefer gelen ürün krem renk. Aynı paslanma sorunu bu üründe de var. Ayrıca üründe su kaynatıp hemen ardından 2. Kez kullanmak isterseniz kettle'in sıcaklığı elinizi yakıyor. Yanmaması için farklı tutuş teknikleri geliştiriyorsunuz. Tasarım konusunda bir değişim yapılabilir diye düşünüyorum.,ürün görüntü olarak gayet güzel . ürünün kırmızı rengini aldım . daha aldığımın 5. ayında paslanmaya başladı üst kapak çevresinden . daha sonra gövdeye yayılmaya başladı . müşteri hizmetlerine sorunu ilettim . kontrol edilip yenisiyle değiştirilmesi 30 gün sürmedi . bu sefer gelen ürün krem renk . aynı paslanma sorunu bu üründe de var . ayrıca üründe su kaynatıp hemen ardından 2. kez kullanmak isterseniz kettle'ın sıcaklığı elinizi yakıyor . yanmaması için farklı tutuş teknikleri geliştiriyorsunuz . tasarım konusunda bir değişim yapılabilir diye düşünüyorum .,"gayet, güzel, kırmızı, daha, üst, daha, sonra, yeni, krem, aynı, ayrıca, hemen, ardından, sıcak",1.6209150326797388,0,1
907,fiş daha ilk günden elimde kaldı. sırf araç şarjı için iade etmedim. daha önce aldığım i5 şarjı da kalitesizdi. ürün kalitesinde gelişme yok halen...,fiş daha ilk günden elimde kaldı . sırf araç şarjı için iade etmedim . daha önce aldığım ı5 şarjı da kalitesizdi . ürün kalitesinde gelişme yok halen ...,"daha, ilk, sırf, daha, önce, yok, hâlen",-0.22845972483361687,0,0
908,Ürün elime yeni geçti ama açılmıyor servisi aradım adaptördendir dediler ama adaptör çalışıyor,ürün elime yeni geçti ama açılmıyor servisi aradım adaptördendir dediler ama adaptör çalışıyor,yeni,0.0392156862745098,0,1
909,"Daha ilk günden aldığımıza pişman olduk.çok gürültülü çalışıyor.
Kimseye tavsiye etmiyorum .",daha ilk günden aldığımıza pişman olduk . çok gürültülü çalışıyor . kimseye tavsiye etmiyorum .,"daha, ilk, pişman, çok",1.201614587996538,0,1
910,Sakin ürün almayin,sakın ürün almayın,,0.0,0,-1
911,"Ürün pişirme açısından hızlı ve pratik, yalnız bir kusuru ve ayrıca kullanım açısından bir handikapı var.
Kusuru; termostatlı elektrik kablosu sürekli arıza yaratıyor. 2 defa kablo değiştirdim, ama yine bozuldu ve nereden destek alabileceğimizi bilemiyoruz.
Handikapı ise: ürün biraz fazla büyük. Temizlik için ürünün tamamını tek seferde  bulaşık makinasına sığdıramıyoruz.","ürün pişirme açısından hızlı ve pratik , yalnız bir kusuru ve ayrıca kullanım açısından bir handikapı var . kusuru ; termostatlı elektrik kablosu sürekli arıza yaratıyor . 2 defa kablo değiştirdim , ama yine bozuldu ve nereden destek alabileceğimizi bilemiyoruz . handikapı ise : ürün biraz fazla büyük . temizlik için ürünün tamamını tek seferde bulaşık makinasına sığdıramıyoruz .","yalnız, ayrıca, sürekli, yine, biraz, fazla, büyük, temiz, tamam, tek",0.06898558510162062,0,1
912,👍🏻👍🏻başarılı işimizi görecek,👍🏻👍🏻başarılı işimizi görecek,,0.0,0,-1
913,"Next uydu alıcılarının genel problemi bu üründe de mevcut, peşpeşe
birkaç kanal geçince arıza verip ses gidiyor cızırtı başlıyor.","next uydu alıcılarının genel problemi bu üründe de mevcut , peşpeşe birkaç kanal geçince arıza verip ses gidiyor cızırtı başlıyor .","genel, peşpeşe",0.019607843137254905,0,1
914,Yırtıldı. Bir hafta sonra yırtıldı.Cok şaşırdım ama durum bu.,yırtıldı . bir hafta sonra yırtıldı . çok şaşırdım ama durum bu .,"sonra, çok",1.0697167755991286,0,1
915,tam 14 gün sonra geldi,tam 14 gün sonra geldi,"tam, sonra",0.1394335511982571,0,1
916,"Menteşe kırıldı,şarj makinası   bozuldu  ve   en kötüsüsü de  pilastik malzeme    hamur gibi esniyo...İlçelerde  özellikle servis sıkıntı oluyor.İşlemciden dolayı aşırı ısınma ve  bunu hissediliyo.Fan tek olduğundan  yetersiz geliyo!!! Bu devirde  tek fan mı kaldı hmde  AMD  işlemci!!!","menteşe kırıldı , şarj makinası bozuldu ve en kötüsünü de plastik malzeme hamur gibi esniyor ... ilçelerde özellikle servis sıkıntı oluyor . işlemciden dolayı aşırı ısınma ve bunu hissediliyor . fan tek olduğundan yetersiz geliyor ! ! ! bu devirde tek fan mı kaldı kmde amd işlemci ! ! !","en, kötü, hamur, özellikle, aşırı, tek, yetersiz, tek",-0.058927985197123,0,0
917,Daha alalı 6 ay oldu ürün elimde patladı hiç güzel bir ürün değil,daha alalı 6 ay oldu ürün elimde patladı hiç güzel bir ürün değil,"daha, hiç, güzel",0.0698063091294357,0,1
918,"üstüne az daha para ekleyip daha iyisini alin, cok kalitesiz","üstüne az daha para ekleyip daha iyisini alın , çok kalitesiz","az, daha, daha, iyi, çok",1.9654251350464083,0,1
919,"Ürün gold ile rosegold arasında bir renk alırken buna dikkat edin. Bir
de mağazanın iletişimini çok beğenemedim. Ürünümde de şu an farkettiğim
kasanın arkasında logonun sağında yer alan ufak bir ezik var ama belli
belirsiz. Bu ezik kullandığım kaptan mı kaynaklandır ürün mü kusurlu
bilmiyorum ama mağaza genel olarak hoşuma gitmediğinden içime kurt
düşürdü. Iade süreci ile uğraşacak vaktim yok, dersler sırasında not
almak için ihtiyacım olduğundan bu şekilde kullanmaya devam edeceğim
ancak yakın fiyatlı başka yerler görürseniz oradan almanızı tavsite ederim.","ürün gold ile rosegold arasında bir renk alırken buna dikkat edin . bir de mağazanın iletişimini çok beğenemedim . ürünümde de şu an farkettiğim kasanın arkasında logonun sağında yer alan ufak bir ezik var ama belli belirsiz . bu ezik kullandığım kaptan mı kaynaklandır ürün mü kusurlu bilmiyorum ama mağaza genel olarak hoşuma gitmediğinden içime kurt düşürdü . iade süreci ile uğraşacak vaktim yok , dersler sırasında not almak için ihtiyacım olduğundan bu şekilde kullanmaya devam edeceğim ancak yakın fiyatlı başka yerler görürseniz oradan almanızı tavsiye ederim .","çok, ufak, var, belli, belirsiz, genel, hoş, yok",0.15653445548691303,0,1
920,Ben Beğenmedim. ve çöpe attım.,ben beğenmedim . ve çöpe attım .,,0.0,0,-1
921,Aldıktan 2 ay sonra bıçaklı kapak sızdırmaya başladı. Tavsiye etmiyorum.,aldıktan 2 ay sonra bıçaklı kapak sızdırmaya başladı . tavsiye etmiyorum .,sonra,0.06971677559912855,0,1
922,tasarımı güzel ama 5 para etmez,tasarımı güzel ama 5 para etmez,güzel,0.4553376906318083,0,1
923,"rezalet bir firma alışveriş yapılmaz.. kaç defa mesaj attım faturayı şu
şekilde kesin diye tamam efendim öyle kesilecek denildi yine yanlış kesildi..",rezalet bir firma alışveriş yapılmaz . . kaç defa mesaj attım faturayı şu şekilde kesin diye tamam efendim öyle kesilecek dendi yine yanlış kesildi . .,"kesin, tamam, öyle, yine, yanlış",0.131942579162563,0,1
924,"Ürünü hic begenmedim yorumlara bakarak almistim ama beşinci gün
çalışmadı sinbo ilk defa aldim bu ilk ve son bidaha sinbo almam. Tavsiye
etmem bence sizde almayin.",ürünü hiç beğenmedim yorumlara bakarak almıştım ama beşinci gün çalışmadı sinbo ilk defa aldım bu ilk ve son bir daha sinbo almam . tavsiye etmem bence sizde almayın .,"hiç, ilk, ilk, son, daha",-0.1872743008923507,0,0
925,Malesef adına aldandık çok yanıldık 3 yıl güzel kullandık garantisi bitti kendide bitti ben 15 yıl profilo yakınlarım beko Arçelik kullandı ben böyle bir ley görmedim hafızası ifkas etdi tamam değişdik  ondan sonrada çamaşırkarı sıkmıyor servis geldi açıklama ilginç dengeli çamaşır koymadığım için sıkmıyormuş böyle saçmalık olurmu önceden dengeliydide şimdimi dengesiz OKADAR PİMANIMKİ HİÇ MEMNUN DEĞİLİM  YA GERÇEKTEN ÜRETİM SIKINTILI YA SERVİS ELAMANINDA ÇO ÜZGÜNÜM,maalesef adına aldandık çok yanıldık 3 yıl güzel kullandık garantisi bitti kendine bitti ben 15 yıl profilo yakınlarım beko arçelik kullandı ben böyle bir ley görmedim hafızası iflas etti tamam değişik ondan sonrada çamaşırları sikmiyor servis geldi açıklama ilginç dengeli çamaşır koymadığım için sıkmıyormuş böyle saçmalık olur mu önceden dengeliydide şimdimi dengesiz o kadar pimanımki hiç memnun değilim ya gerçekten üretim sıkıntılı ya servis elemanında co üzgünüm,"maalesef, çok, güzel, böyle, tamam, değişik, ilginç, böyle, önceden, hiç, memnun, gerçekten, üzgün",1.0436326737696597,0,1
926,Büyüklüğü iyi görüntü iyi ama su kaynadığı zaman üzerinde beyaz kireç partüküller oluyor hergün yıkansada beyaz kalıntılar oluyor,büyüklüğü iyi görüntü iyi ama su kaynadığı zaman üzerinde beyaz kireç partiküller oluyor hergün yıkansana beyaz kalıntılar oluyor,"büyük, iyi, iyi, beyaz, beyaz",0.8888888888888888,0,1
927,"hayır ürünü kesinlikle tavsiye etmiyorum.  ocağı aldıktan iki ay sonra
üzerinde yemek yaparken bir bomba etkisiyle  ocağın camı patladı çocuğum
mutfakta yemeğe bakıp çıktı ve mutfaktan koridora  çıkarken ocağın camı
patladı mutfağın her tarafına dağıldı  mutfak camı ve ocağın
üzerinendeki dolap kırıldı  ya bunlar çocuğum mutfakta iken olsaydı",hayır ürünü kesinlikle tavsiye etmiyorum . ocağı aldıktan iki ay sonra üzerinde yemek yaparken bir bomba etkisiyle ocağın camı patladı çocuğum mutfakta yemeğe bakıp çıktı ve mutfaktan koridora çıkarken ocağın camı patladı mutfağın her tarafına dağıldı mutfak camı ve ocağın üzerinendeki dolap kırıldı ya bunlar çocuğum mutfakta iken olsaydı,"kesin, sonra, iken",0.18518518518518517,0,1
928,çok beğenmedim,çok beğenmedim,çok,1.0,0,1
929,"Uyku takibini halihazırda kullanmakta olduğum mi band'la kıyaslamak için almıştım, kıyaslamaya gerek olmadığını öğrendim. GPS kapatılınca telefonla bağlantısı kopuyor bilmem ne... Biri çıkıp ta, bir gün gelecek sarı, tuhaf saçlı adamın birine, bir konuda hak vereceksin dese, hayatta inanmazdım.","uyku takibini halihazırda kullanmakta olduğum mı bandla kıyaslamak için almıştım , kıyaslamaya gerek olmadığını öğrendim . gps kapatılınca telefonla bağlantısı kopuyor bilmem ne ... biri çıkıp ta , bir gün gelecek sarı , tuhaf saçlı adamın birine , bir konuda hak vereceksin dese , hayatta inanmazdım .","ne, ta, sarı, tuhaf",0.10239651416122005,0,1
930,"fiyatına göre aman aman bir perfonmans beklemek ahmaklık olur orda hem
fikiriz. Lakin ürün de sesi az bişi açınca sanki patlamış gibi tiz bir
vuruş sesi geliyor.   yani demem o ki müzik kalitesine önem veren ve
azıcık yüksek ses dinlemek isteyen arkadaşlara tavsiye etmem",fiyatına göre aman aman bir performans beklemek ahmaklık olur orada hemfikiriz fakiriz . lakin ürün de sesi az bir şey açınca sanki patlamış gibi tiz bir vuruş sesi geliyor . yani demem o ki müzik kalitesine önem veren ve azıcık yüksek ses dinlemek isteyen arkadaşlara tavsiye etmem,"ahmak, hemfikir, az, sanki, tiz, azıcık, yüksek",-0.048586862446653035,0,0
931,"Açıklamada ilk etapta ses seviyesi 27dB yazıyor. Teknik özelliklerde 30lu rakamlar görüyorsunuz.
Ancak ürün teslimi ile birlikte üzerinde bulunan etikette iç ünite 60dB, dış ünite ise 65dB.
Kesinlikle uzak durun, çok gürültülü klima. 
Özellikle dış ünitesi korkunç derecede gürültülü.","açıklamada ilk etapta ses seviyesi 27db yazıyor . teknik özelliklerde 30lu rakamlar görüyorsunuz . ancak ürün teslimi ile birlikte üzerinde bulunan etikette iç ünite 60db , dış ünite ise 65db . kesinlikle uzak durun , çok gürültülü klima . özellikle dış ünitesi korkunç derecede gürültülü .","ilk, teknik, ise, kesin, uzak, çok, özellikle, korkunç",1.1979287909988958,0,1
932,"Ucuz olduğu kadar kalitesiz sac ve plastik parçalardan oluşuyor. Motorun çalışmasında sıkıntı yok şu ana kadar; ama ürün yamuk, hareketli aksamları sorunlu ve önden gözüken tek plastik parçası defolu lekeli.","ucuz olduğu kadar kalitesiz saç ve plastik parçalardan oluşuyor . motorun çalışmasında sıkıntı yok şu ana kadar ; ama ürün yamuk , hareketli akşamları sorunlu ve önden gözüken tek plastik parçası defolu lekeli .","ucuz, yok, tek",-0.8932461873638344,0,0
933,Bıçak ilk günden kötü oldu ! Nasıl ürün bu,bıçak ilk günden kötü oldu ! nasıl ürün bu,"ilk, kötü, nasıl",-0.175321574596353,0,0
934,"Beğnmedim hiç. Ürünü almamdaki sebep kızartmaların etrafa çok fazla yağ
sıçratması idi. Ancak tencere görünümlü bu ürün sorunu çözmesi
gerekirken daha büyük pisliğe sebep oldu. Şöyle; ürünün cam kağaındaki
buhar deliği o kadar küçük ki yeterli havalandırmayı sağlayamıyor ve
kapakta biriken buhar, kapak kapalı olmasına rağmen tencereden akar gibi
seller gibi akıyor. Akarsa aksın nolucak nasılsa ucuz diyorsanız alın
elbette, bu fiyata bu hacimde başka ürün yoktur. ısı ayar düğmesi o
kadar kötü takılmış ki yerinden çıkıyor sürekli. Bir gün düğme yine
çıkar, o sırada biriken yağ su karışımı buhar yine akar ve başa gelmesin
elektrik kudretli gücünü gösteriverir. Düğme","beğenmedim hiç . ürünü almamdaki sebep kızartmaların etrafa çok fazla yağ sıçratması idi . ancak tencere görünümlü bu ürün sorunu çözmesi gerekirken daha büyük pisliğe sebep oldu . şöyle ; ürünün cam Kagan'ındaki buhar deliği o kadar küçük ki yeterli havalandırmayı sağlayamıyor ve kapakta biriken buhar , kapak kapalı olmasına rağmen tencereden akar gibi seller gibi akıyor . akarsa aksın Olucak nasılsa ucuz diyorsanız alın elbette , bu fiyata bu hacimde başka ürün yoktur . ısı ayar düğmesi o kadar kötü takılmış ki yerinden çıkıyor sürekli . bir gün düğme yine çıkar , o sırada biriken yağ su karışımı buhar yine akar ve başa gelmesin elektrik kudretli gücünü gösteriverir . düğme","hiç, çok, fazla, daha, büyük, pis, şöyle, küçük, yeterli, kapalı, nasılsa, ucuz, elbette, başka, yok, kötü, sürekli, yine, yine",-0.4298654012594383,0,0
935,"bu modem daha en bastan kurululum aşamasında sorunlu olduğunu ortaya
koydu.ayarlarinizi tek seferde kaydetme sansiniz yok maalesef Çünkü her
islemde ana sayfa şifre bölümüne ısrarla geri donme gibi bir sorunu
var.cok uğraşmama rağmen hala arayuz sifresini degistiremedim her
seferinde kendini yenileyip anasayfaya dönüyor .artik gittigi yere kadar
böyle kullanacaz.",bu modem daha en baştan kurululum aşamasında sorunlu olduğunu ortaya koydu . ayarlarınızı tek seferde kaydetme şansınız yok maalesef çünkü her işlemde ana sayfa şifre bölümüne ısrarla geri dönme gibi bir sorunu var . çok uğraşmama rağmen hala arayüz şifresini değiştiremedim her seferinde kendini yenileyip anasayfaya dönüyor . artık gittiği yere kadar böyle kullanacağız .,"daha, en, tek, yok, maalesef, geri, çok, hâlâ, artık, böyle",0.40578088160682846,0,1
936,"Ürün hasarlı geldi kargo firması bırakıp gitti imza bile almadı geri
gönderme gibi bir durumum yok ama firma sevkiyat konusunda daha hassas davranmalı",ürün hasarlı geldi kargo firması bırakıp gitti imza bile almadı geri gönderme gibi bir durumum yok ama firma sevkiyat konusunda daha hassas davranmalı,"bile, geri, yok, daha, hassas",-0.9979407288029367,0,0
937,Bu ürünle anca metin2 cs 1.6 wolf team oynarsınız pubg gta 5 hayali olanlar vrsa paranız çöpe gider dikkat edin .,bu ürünle anca metin cs 1.6 wolf team oynarsınız pub gta 5 hayali olanlar varsa paranız çöpe gider dikkat edin .,var,0.1503267973856209,0,1
938,beğenmedim,beğenmedim,,0.0,0,-1
939,çok memnun kalmadım fiyatına göre iyi fakat 2200w olmasına rağmen ısıtmıyor.,çok memnun kalmadım fiyatına göre iyi fakat 2200w olmasına rağmen ısıtmıyor .,"çok, memnun, iyi",1.6122004357298476,0,1
940,"ürünü istedigimiz yere tasiyamiyiruz hangi duvara sabitlersen orda
kaliyor. ayriyetten buhari bi işe yaramaz. fan olayida ahım şahım bi
serinletme yok beklendigi gibi degil.",ürünü istediğimiz yere taşıyamıyoruz hangi duvara sabitlersen orada kalıyor . Ayriyeten buharı bir işe yaramaz . fan olayında ahım şahım bir serinletme yok beklendiği gibi değil .,"hangi, yok",-0.9934640522875817,0,0
941,"İşinizi görür fakat mağaza, ütü masasının bir ayağının uç kısmının
olmamasına rağmen paketleyip göndermiş. Kitap vs bir şeyle dengede
tutmaya çalışıyoruz ütü yaparken. Daha dikkatli olmaları gerekiyor.","işinizi görür fakat mağaza , ütü masasının bir ayağının uç kısmının olmamasına rağmen paketleyip göndermiş . kitap vs bir şeyle dengede tutmaya çalışıyoruz ütü yaparken . daha dikkatli olmaları gerekiyor .",daha,0.32679738562091504,0,1
942,"Kesinlikle rezalet bu kadar rezillik olmaz. İkinci el ürün geldi.
Herşeyiylr ikinci el olduğu belli. Kablo orjinal değil ayna kısmı parmak
izi dolu, gövdede yoğun çizikler var çok ayıp gerçekten...","kesinlikle rezalet bu kadar rezillik olmaz . ikinci el ürün geldi . herşeyiyle ikinci el olduğu belli . kablo orjinal değil ayna kısmi parmak izi dolu , gövdede yoğun çizikler var çok ayıp gerçekten ...","kesinlikle, rezil, belli, kısmî, dolu, yoğun, var, gerçekten",0.2424418778165756,0,1
943,Hiç menmun kalmadım 1 kat yukaridaki wifi bulamıyor arada 15 cm beton var sade aldım ama geri iade edeceğim,hiç memnun kalmadım 1 kat yukarıdaki wifi bulamıyor arada 15 cm beton var sade aldım ama geri iade edeceğim,"hiç, memnun, var, sade, geri",-0.287492165816098,0,0
944,urun basliginda hizli sarj yazmasina ragmen bana gelen urun hizli sarj cihazi degil. bilginize.,ürün başlığında hızlı şarj yazmasına rağmen bana gelen ürün hızlı şarj cihazı değil . bilginize .,,0.0,0,-1
945,Ürün elime o kadar geç ulaştı ki  sırf bu yüzden 0 puan.,ürün elime o kadar geç ulaştı ki sırf bu yüzden 0 puan .,"geç, sırf",-0.08904109589041098,0,0
946,ürünüm sağlamdı fakat 3hafta kullandım hiç bi değişim gözlemedim tavsiye etmem yararı yok,ürünüm sağlamdı fakat hafta kullandım hiç bir değişim gözlemedim tavsiye etmem yararı yok,"sağlam, hiç, yok",-1.6556838869489958,0,0
